date,connection,population,actual_limit,factor,consumption,sarima_prediction,arima_prediction
2021-01-29,4988,23937,3231495,1.1818885225447922,3819266,3763189.976735995,3793309.755884057
2021-01-30,4989,23942,3232170,1.186129873983966,3833773,3780545.2026561513,3790776.9692389574
2021-01-31,4991,23951,3233385,1.135304140019434,3670875,3792818.1448435276,3810877.7620657664
2021-02-01,4991,23951,3233385,1.1360761287268282,3673371,3760200.2031304194,3743857.4590905565
2021-02-02,4992,23956,3234060,1.1689588970661065,3780483,3737124.0589781366,3721559.0161309056
2021-02-03,4992,23956,3234060,1.137282949491882,3678041,3749695.3802432264,3758596.963152868
2021-02-04,4993,23961,3234735,1.1462021432808662,3707660,3727478.8281549257,3714254.404275421
2021-02-05,4994,23966,3235410,1.1858061734336534,3836569,3726868.1613286296,3718275.861321331
2021-02-06,4994,23966,3235410,1.1443594400599009,3702471,3751509.9847511807,3767721.6629614374
2021-02-07,4995,23971,3236085,1.1241399923123103,3637812,3742321.444032032,3730135.8565131696
2021-02-08,4996,23975,3236625,1.200231162396621,3884698,3711924.6993602137,3693454.758221342
2021-02-09,4997,23980,3237300,1.201997579098629,3891226,3759031.745416615,3786249.64205156
2021-02-10,4997,23980,3237300,1.2059536924738457,3904033,3790507.204950197,3816879.778007533
2021-02-11,4997,23980,3237300,1.187678921880529,3844872,3823192.0715993918,3846693.9601470614
2021-02-12,4997,23980,3237300,1.1773284032982028,3811365,3827596.2862139815,3836171.233919987
2021-02-13,4997,23980,3237300,1.1862628103720485,3840288,3824005.207188132,3824842.026530163
2021-02-14,4998,23985,3237975,1.1889450114249738,3849774,3826374.4925606903,3833312.0776037956
2021-02-15,4999,23990,3238650,1.166463270794025,3777766,3835201.96493717,3838458.460160603
2021-02-16,5000,23995,3239325,1.1356724352479377,3678812,3816040.938721977,3813388.2631750875
2021-02-17,5001,23999,3239865,1.1770479500524578,3813476,3783638.1176785054,3755923.5871052155
2021-02-18,5001,23999,3239865,1.183817683043587,3835409,3788099.137355773,3798259.976960494
2021-02-19,5002,24004,3240540,1.1913753633788682,3860699,3804940.3274925,3812187.860364787
2021-02-20,5002,24004,3240540,1.134257358496518,3675606,3815147.232122703,3826219.4811748606
2021-02-21,5002,24004,3240540,1.125690831220111,3647846,3778896.045091109,3754961.1512874025
2021-02-22,5003,24009,3241215,1.1996541682404362,3888337,3742061.3424051604,3720049.66061196
2021-02-23,5003,24009,3241215,1.137599115417259,3687203,3782779.722321154,3804367.6073619383
2021-02-24,5004,24014,3241890,1.1435281097124097,3707192,3756409.271073851,3741694.245425509
2021-02-25,5004,24014,3241890,1.1454566066837335,3713444,3744256.151571798,3733189.155815096
2021-02-26,5005,24018,3242430,1.1576989425201594,3753757,3733632.445446889,3728411.5438237996
2021-02-27,5005,24018,3242430,1.1177033021579457,3624074,3742531.5028151292,3743763.4962046146
2021-02-28,5006,24023,3243105,1.1522080981411578,3736731,3707198.029421596,3688200.113679434
2021-03-01,5006,24023,3243105,1.1626626583178996,3770637,3719284.110573766,3719058.1276145764
2021-03-02,5008,24033,3244455,1.1874595173756386,3852658,3727524.0711650066,3735065.415284844
2021-03-03,5010,24042,3245670,1.1524591548619283,3740502,3766883.8390281782,3781744.601975241
2021-03-04,5010,24042,3245670,1.1482937036225342,3726982,3754043.672919364,3759068.314863798
2021-03-05,5010,24042,3245670,1.180170882045366,3830445,3751027.8289685277,3747320.9868751816
2021-03-06,5010,24042,3245670,1.1624467242376588,3772918,3765225.4869964924,3782623.288430704
2021-03-07,5011,24047,3246345,1.1782702445212812,3825071,3772891.3499951684,3775467.861472833
2021-03-08,5011,24047,3246345,1.1446962353545242,3716078,3784163.7549895635,3795983.0618632017
2021-03-09,5012,24052,3247020,1.126586153145929,3658047,3767566.827828257,3757242.6405716636
2021-03-10,5012,24052,3247020,1.1884224167585828,3858831,3735508.8906098856,3718655.0350988777
2021-03-11,5013,24057,3247695,1.118259219697432,3631764,3773242.5843861355,3790117.721092952
2021-03-12,5014,24062,3248370,1.1397696269763642,3702393,3729871.615639064,3708913.8089143145
2021-03-13,5015,24066,3248910,1.1477079587790473,3728799,3728018.967444637,3716984.6291401773
2021-03-14,5015,24066,3248910,1.1688652006653488,3797537,3721098.836206147,3726287.6317395903
2021-03-15,5015,24066,3248910,1.1550021324111124,3752497,3749406.5396020818,3759440.502370368
2021-03-16,5015,24066,3248910,1.194941154783159,3882256,3743394.840268141,3746379.567327514
2021-03-17,5015,24066,3248910,1.1351239050439228,3687915,3785007.9022274753,3804146.3357296456
2021-03-18,5015,24066,3248910,1.143857869453356,3716291,3750797.7440969828,3745758.507137424
2021-03-19,5016,24071,3249585,1.1870676583699915,3857477,3749806.329988104,3737176.796333883
2021-03-20,5016,24071,3249585,1.1381591028076592,3698544,3773388.504330431,3796550.9748977353
2021-03-21,5017,24076,3250260,1.1846160969612909,3850310,3758147.788038399,3744349.6275624903
2021-03-22,5018,24081,3250935,1.1786640801764865,3831760,3776151.0429826416,3795203.5926729897
2021-03-23,5018,24081,3250935,1.1613387051272823,3775436,3798486.864255647,3806811.6118971533
2021-03-24,5018,24081,3250935,1.198472451495265,3896156,3785739.2543795723,3788555.0324924337
2021-03-25,5022,24100,3253500,1.1874673460412823,3863425,3820366.5956574245,3838026.513023829
2021-03-26,5023,24105,3254175,1.1560885161479648,3762114,3824014.3149268343,3838328.804099351
2021-03-27,5023,24105,3254175,1.1377264655164918,3702361,3815895.3291809335,3800318.5746136834
2021-03-28,5023,24105,3254175,1.1649204573350618,3790855,3778453.071370275,3763765.8769080187
2021-03-29,5023,24105,3254175,1.2031119429845352,3915136,3787544.5572756715,3789051.210657829
2021-03-30,5024,24110,3254850,1.1838614139860204,3853291,3813774.455378079,3840396.012649102
2021-03-31,5025,24114,3255390,1.1785982731519475,3836797,3829621.405514181,3836046.3232311653
2021-04-01,5025,24114,3255390,1.1921887793206487,3881039,3829165.587751286,3834305.3098515584
2021-04-02,5026,24119,3256065,1.173200009308989,3820015,3845671.1894702977,3851891.0974478475
2021-04-03,5026,24119,3256065,1.1588794618490503,3773386,3832745.489468534,3836165.4392632484
2021-04-04,5026,24119,3256065,1.1955165938964802,3892679,3825083.5039837314,3808999.435996867
2021-04-05,5028,24129,3257415,1.1524101807330989,3753878,3835791.6987198275,3849762.9073161874
2021-04-06,5028,24129,3257415,1.165431482958024,3796293,3818666.8495182768,3801895.16386571
2021-04-07,5029,24134,3258090,1.189945470810779,3876949,3807417.919777364,3809730.6732544564
2021-04-08,5029,24134,3258090,1.1941152784932896,3890535,3832788.85335411,3842589.0684339246
2021-04-09,5029,24134,3258090,1.201760954109536,3915445,3841565.878545294,3856394.546101621
2021-04-10,5033,24153,3260655,1.1323910298239823,3692336,3864663.6454350166,3872579.189340568
2021-04-11,5035,24162,3261870,1.1820868550051853,3855813,3812902.503377489,3790935.099269717
2021-04-12,5036,24167,3262545,1.180346153119988,3850932,3829940.3433764577,3833491.611010554
2021-04-13,5036,24167,3262545,1.15089055609114,3754832,3831969.6208190285,3836899.519127538
2021-04-14,5036,24167,3262545,1.121778742149207,3659853,3815232.611184726,3801620.0792678846
2021-04-15,5037,24172,3263220,1.1922750399711946,3890655,3768082.369698207,3744387.475919747
2021-04-16,5037,24172,3263220,1.1516692266388775,3758150,3808480.8735325746,3820765.115525095
2021-04-17,5040,24186,3265110,1.2016643905464148,3923566,3787067.269291555,3786355.1930830157
2021-04-18,5040,24186,3265110,1.1360094461806554,3709195,3830557.256176367,3849589.8511429657
2021-04-19,5041,24191,3265785,1.1340628887038446,3703605,3788496.31984536,3773107.633012645
2021-04-20,5042,24196,3266460,1.1824222833359077,3862335,3777220.9085864555,3750796.7535576676
2021-04-21,5042,24196,3266460,1.152311380080829,3763979,3789165.0167059386,3808423.0252011865
2021-04-22,5042,24196,3266460,1.1469069021557945,3746325,3790901.6842803797,3788076.067952854
2021-04-23,5043,24201,3267135,1.1659592789776732,3809346,3769285.9347241833,3766900.375658662
2021-04-24,5043,24201,3267135,1.1649793892835305,3806144,3787702.9433712075,3789499.353039328
2021-04-25,5043,24201,3267135,1.120533254022163,3660933,3787621.645519374,3796213.7810708117
2021-04-26,5044,24206,3267810,1.1395947403536673,3723979,3760217.8344246587,3733917.4046698394
2021-04-27,5045,24210,3268350,1.19025749529097,3890178,3741902.3402854283,3737413.8866499616
2021-04-28,5045,24210,3268350,1.1771277382271068,3847265,3790667.6804876537,3809962.4188984768
2021-04-29,5046,24215,3269025,1.197757569646998,3915499,3796115.498698151,3809325.731138544
2021-04-30,5046,24215,3269025,1.1959173981137463,3909483,3836546.132842031,3855575.3818309633
2021-05-01,5046,24215,3269025,1.1829949159614552,3867239,3846590.016684429,3872955.3582079606
2021-05-02,5047,24220,3269700,1.238312691937108,4048911,3861135.120424365,3863307.6905130683
2021-05-03,5047,24220,3269700,1.2048325479387123,3939440,3902180.2581912866,3945629.9195732586
2021-05-04,5048,24225,3270375,1.2026493355609185,3933114,3919324.1228577998,3922547.804240886
2021-05-05,5049,24230,3271050,1.2279922050477137,4016823,3914182.3614327577,3928372.44897019
2021-05-06,5050,24234,3271590,1.1689155046568531,3824212,3947961.9256373616,3966371.058472936
2021-05-07,5050,24234,3271590,1.181825720927008,3866449,3911712.5905083595,3896706.4682805925
2021-05-08,5050,24234,3271590,1.1866869083603555,3882353,3905543.293338504,3893365.0103386864
2021-05-09,5050,24234,3271590,1.1725835939357443,3836212,3889278.18182774,3892049.3470962914
2021-05-10,5050,24234,3271590,1.2490772691872487,4086468,3884973.709910903,3867552.6580028962
2021-05-11,5050,24234,3271590,1.2257915151555845,4010287,3929359.930375169,3971818.247122511
2021-05-12,5051,24239,3272265,1.240429238900557,4059013,3957782.1653597467,3968759.021620975
2021-05-13,5051,24239,3272265,1.21676591232092,3981580,3977873.814169394,4001553.3963986645
2021-05-14,5053,24249,3273615,1.1752739237758902,3847394,3984327.8056064476,3982773.5131707657
2021-05-15,5054,24254,3274290,1.1922049738452405,3903624,3941924.9195455736,3924568.2907456337
2021-05-16,5054,24254,3274290,1.1686022522141095,3826342,3938194.4560096376,3930337.7771303193
2021-05-17,5055,24258,3274830,1.1984567103095802,3924741,3899679.959173774,3884254.8596891346
2021-05-18,5055,24258,3274830,1.1710711203322743,3835058,3913959.700122584,3914079.2748753065
2021-05-19,5056,24263,3275505,1.2050501716169246,3947147,3889353.22359054,3876079.1821188345
2021-05-20,5057,24268,3276180,1.190031554789205,3898757,3910146.2749401364,3913739.483501378
2021-05-21,5057,24268,3276180,1.181620495264898,3871201,3897540.578683023,3903264.3551548347
2021-05-22,5057,24268,3276180,1.239793317861894,4061786,3898717.6047818023,3886687.2736445717
2021-05-23,5057,24268,3276180,1.1738251213580435,3845662,3933276.8486400116,3965970.0416572904
2021-05-24,5057,24268,3276180,1.200874371797101,3934280,3916774.2714412236,3900353.100127242
2021-05-25,5058,24273,3276855,1.20994707947556,3964821,3915480.886686275,3925424.601646371
2021-05-26,5059,24278,3277530,1.1840336217863388,3880705,3934677.3076384217,3944611.569799672
2021-05-27,5059,24278,3277530,1.2116547275202492,3971234,3913968.1691531907,3911129.363457685
2021-05-28,5059,24278,3277530,1.2461244789948072,4084210,3935946.0150265787,3940661.44409609
2021-05-29,5060,24282,3278070,1.228019857255264,4025535,3966289.466679641,4000955.630723936
2021-05-30,5060,24282,3278070,1.1987577075705946,3929611,3989043.920932914,3998703.263193245
2021-05-31,5062,24292,3279420,1.2093316473774591,3965906,3970104.3655111725,3963420.669332295
2021-06-01,5062,24292,3279420,1.2049225027642936,3951446,3973342.1198970056,3970265.1946304673
2021-06-02,5062,24292,3279420,1.1674666758163317,3828613,3959999.7618762115,3962134.2013431387
2021-06-03,5062,24292,3279420,1.2392561584615058,4064041,3930106.283275359,3903919.136352988
2021-06-04,5063,24297,3280095,1.1702292513926067,3838463,3960661.5162748746,3989776.1444957773
2021-06-05,5064,24302,3280770,1.1856443543726356,3889826,3931994.007826166,3909015.985432667
2021-06-06,5064,24302,3280770,1.2235915146527625,4014322,3917063.36028992,3908998.083119641
2021-06-07,5065,24306,3281310,1.1721274162534816,3846113,3947342.9200534485,3957464.4177242746
2021-06-08,5065,24306,3281310,1.1790174575387602,3868721,3915288.580703222,3900033.344129731
2021-06-09,5065,24306,3281310,1.2167485848986093,3992529,3907367.953065269,3893618.4053486465
2021-06-10,5068,24321,3283335,1.1880187244228306,3900663,3923315.010730245,3941201.1789114354
2021-06-11,5068,24321,3283335,1.2344068540452882,4052971,3922982.8854854624,3917858.851608829
2021-06-12,5069,24326,3284010,1.204108388281682,3954303,3956255.2437914675,3979945.922974339
2021-06-13,5070,24330,3284550,1.2024577593853687,3949532,3957075.8402385926,3957653.4032514878
2021-06-14,5070,24330,3284550,1.213996635977506,3987432,3951907.697357734,3956742.3930386417
2021-06-15,5071,24335,3285225,1.193778123301415,3921829,3961635.060092846,3968002.0449895565
2021-06-16,5071,24335,3285225,1.2060248569202476,3962063,3949793.507063391,3945737.2619680986
2021-06-17,5071,24335,3285225,1.2007313287465762,3944672,3955387.782915829,3957384.4759220732
2021-06-18,5072,24340,3285900,1.199264854366922,3940664,3948373.3427027347,3950632.1971585657
2021-06-19,5072,24340,3285900,1.1967850914796607,3932516,3951390.4763196968,3950640.035764662
2021-06-20,5073,24345,3286575,1.1688252474774592,3841431,3942083.1090911496,3943276.1653051516
2021-06-21,5073,24345,3286575,1.2098435961289256,3976241,3917495.470865908,3898273.621527272
2021-06-22,5073,24345,3286575,1.2228684507950358,4019048,3928993.454914877,3942582.0630986043
2021-06-23,5073,24345,3286575,1.2063912593805286,3964895,3955858.1349568507,3967391.7542161355
2021-06-24,5075,24354,3287790,1.176292076969526,3867401,3958442.229340816,3960741.6278909226
2021-06-25,5076,24359,3288465,1.2492798280671873,4108212,3935333.0068544657,3918933.5927970265
2021-06-26,5077,24364,3289140,1.2017821373586948,3952829,3978666.92672698,4007929.341186522
2021-06-27,5079,24374,3290490,1.2254861908039554,4032450,3970881.807219863,3972529.343139627
2021-06-28,5079,24374,3290490,1.2042560295425542,3962592,3988064.1974061634,4000399.0670823483
2021-06-29,5080,24378,3291030,1.1696272796480538,3849278,3980767.3451687573,3978664.770339034
2021-06-30,5081,24383,3291705,1.1680325351728111,3844818,3944914.468625574,3924148.696133911
2021-07-01,5082,24388,3292380,1.1939483076778494,3930931,3920501.5103595597,3897471.6747919098
2021-07-02,5082,24388,3292380,1.2511518546201197,4119267,3922600.6357302438,3921932.8093384323
2021-07-03,5083,24393,3293055,1.1762201953672458,3873357,3973355.2471735585,4006741.307732569
2021-07-04,5083,24393,3293055,1.203338018762013,3962658,3943939.9786550896,3929841.9441984105
2021-07-05,5083,24393,3293055,1.1751452604391084,3869817,3951819.91908409,3956567.0762023507
2021-07-06,5083,24393,3293055,1.2217862143996847,4023409,3930851.551496916,3917219.219382393
2021-07-07,5084,24398,3293730,1.2197542878180074,4017541,3955399.397660042,3967106.1321320795
2021-07-08,5085,24402,3294270,1.2220136251857476,4025642,3968960.067906072,3985784.3566387305
2021-07-09,5085,24402,3294270,1.2211785737274838,4022891,3984956.185144041,3994528.497950051
2021-07-10,5086,24407,3294945,1.217770492393546,4012486,3993414.553631292,4004903.7465263987
2021-07-11,5086,24407,3294945,1.2371495498193397,4076339,4001743.124727607,4007474.87094554
2021-07-12,5087,24412,3295620,1.2455639694250524,4104905,4017722.617387314,4036746.0901292227
2021-07-13,5088,24417,3296295,1.2283346347513682,4048953,4044818.8844456696,4061644.5411296203
2021-07-14,5088,24417,3296295,1.1795182941861864,3888040,4041281.5521933925,4045537.536877204
2021-07-15,5088,24417,3296295,1.217758706063418,4014091,4003399.98598748,3980455.2744780425
2021-07-16,5089,24422,3296970,1.246618879464264,4110065,4001875.7515045586,4007995.71830115
2021-07-17,5089,24422,3296970,1.1760664599503312,3877455,4034112.6122206007,4050922.794982357
2021-07-18,5089,24422,3296970,1.1735219730032294,3869066,3991788.1858876194,3963080.8831758504
2021-07-19,5090,24426,3297510,1.2030271839517055,3966994,3959911.870436336,3937395.9559825575
2021-07-20,5091,24431,3298185,1.2124248523659125,3998801,3958928.6533485744,3956905.0836964743
2021-07-21,5091,24431,3298185,1.228159418167166,4050696,3970290.4712068127,3977177.608175421
2021-07-22,5091,24431,3298185,1.198603102058034,3953214,3990335.1760521773,4004925.6690422036
2021-07-23,5092,24436,3298860,1.2248869855720774,4040730,3982699.067455013,3973004.357900708
2021-07-24,5092,24436,3298860,1.2084357543109825,3986460,3995060.223011154,4005878.4503160967
2021-07-25,5092,24436,3298860,1.2458772018806796,4109974,3995921.7420985647,3992737.313611705
2021-07-26,5092,24436,3298860,1.1904105850115176,3926997,4024236.8185195015,4050959.953038447
2021-07-27,5092,24436,3298860,1.1715555657266703,3864797,3998351.3896552403,3981465.384443265
2021-07-28,5093,24441,3299535,1.1731098566780525,3870717,3959902.829508296,3937229.2220887863
2021-07-29,5093,24441,3299535,1.229258167248097,4055980,3939655.1869102996,3923166.0067371842
2021-07-30,5093,24441,3299535,1.2093349662404718,3990243,3972066.698003508,3991016.4885100857
2021-07-31,5093,24441,3299535,1.235180168938326,4075520,3973590.586141636,3977143.837925673
2021-08-01,5094,24446,3300210,1.1741905325082245,3875075,4001151.9250205155,4021102.0480554914
2021-08-02,5094,24446,3300210,1.2392788995268311,4089880,3964342.0379212815,3945469.181186824
2021-08-03,5095,24450,3300750,1.2023426510680724,3968632,4001646.6839158656,4022413.340621312
2021-08-04,5095,24450,3300750,1.1817837905121522,3900772,3989367.5513662975,3988985.6437633093
2021-08-05,5096,24455,3301425,1.2285976965223295,4056123,3968191.631902034,3953951.056358777
2021-08-06,5097,24460,3302100,1.2001611022714465,3963051,3989614.13117283,4004470.6662089415
2021-08-07,5099,24470,3303450,1.225986940677373,4049986,3985063.9780894327,3977658.3025301285
2021-08-08,5099,24470,3303450,1.1819251564800264,3904430,4000364.623619132,4016829.020961416
2021-08-09,5099,24470,3303450,1.2292802672052303,4060865,3973457.2832891177,3962494.872716389
2021-08-10,5099,24470,3303450,1.1828890588535697,3907614,3997737.965869687,4008069.9022511584
2021-08-11,5100,24474,3303990,1.1849886766344202,3915190,3975675.676048555,3956285.1227959823
2021-08-12,5100,24474,3303990,1.2235322467267231,4042538,3956953.2570503107,3946761.996632557
2021-08-13,5102,24484,3305340,1.1845017969901053,3915181,3980376.587235241,3995245.1346894614
2021-08-14,5102,24484,3305340,1.2319903026955683,4072146,3959582.7460342855,3951495.753313721
2021-08-15,5102,24484,3305340,1.2486238794601436,4127126,3992730.916716874,4010407.692346226
2021-08-16,5103,24489,3306015,1.2082451121252251,3994476,4027070.406210593,4053642.1063752943
2021-08-17,5105,24498,3307230,1.2220527502821743,4041609,4017522.1534553007,4013463.4324486023
2021-08-18,5105,24498,3307230,1.168062277666593,3863050,4024787.716273412,4032262.125915629
2021-08-19,5105,24498,3307230,1.2017805718453731,3974564,3981685.9771524663,3955235.1526874346
2021-08-20,5105,24498,3307230,1.2047422561736727,3984359,3981166.30645088,3975914.0872711325
2021-08-21,5105,24498,3307230,1.248520161128108,4129143,3977602.4982255776,3976952.554803116
2021-08-22,5106,24503,3307905,1.1800923660573457,3903633,4021458.7124786656,4050639.528157307
2021-08-23,5106,24503,3307905,1.1897323524149082,3935521,3990032.3081945414,3973464.762282019
2021-08-24,5106,24503,3307905,1.248219075455852,4128990,3974353.599958253,3963775.5948500265
2021-08-25,5107,24508,3308580,1.1821569507436005,3911260,4014828.0480787233,4042074.8970954875
2021-08-26,5108,24513,3309255,1.2404316184470734,4104904,3984731.1128367297,3969914.532461318
2021-08-27,5108,24513,3309255,1.2171193988015243,4027758,4018049.9224475613,4037476.837882975
2021-08-28,5109,24518,3309930,1.1921658414468437,3945985,4021155.0517936144,4025045.3658950343
2021-08-29,5109,24518,3309930,1.2071100316529908,3995449,3999534.835226745,3991111.06843061
2021-08-30,5109,24518,3309930,1.2432042710635964,4114919,4000820.3955165297,3999809.44738939
2021-08-31,5109,24518,3309930,1.1284091739857476,3734955,4030223.73386938,4049848.704612118
2021-09-01,5110,24522,3310470,1.0516063282912045,3481311,3951547.554035628,3902184.20110679
2021-09-02,5110,24522,3310470,1.0653930073045594,3526951,3824114.656825642,3740404.3625308005
2021-09-03,5111,24527,3311145,1.127062173450784,3731866,3748358.090867121,3682064.3135891547
2021-09-04,5111,24527,3311145,1.0593063180692852,3507516,3746347.06028589,3726247.769046165
2021-09-05,5113,24537,3312495,1.0976940583471286,3636106,3676523.9977800315,3628092.7152651823
2021-09-06,5113,24537,3312495,1.1269592859430626,3733046,3671305.8466819148,3652187.919157767
2021-09-07,5115,24546,3313710,1.1137250121311304,3690561,3680060.0395146706,3688028.787371257
2021-09-08,5116,24551,3314385,1.1090423704759738,3675793,3687503.7429690296,3684717.6466868897
2021-09-09,5116,24551,3314385,1.1198317779468585,3711553,3683226.1781644947,3679740.427299712
2021-09-10,5117,24556,3315060,1.0901861382382734,3614032,3691080.665987904,3692380.5070280978
2021-09-11,5117,24556,3315060,1.1013471361842568,3651031,3669392.567476097,3653060.0121049937
2021-09-12,5117,24556,3315060,1.128126946953879,3739808,3669003.1046265983,3665096.9388341536
2021-09-13,5119,24566,3316410,1.1045911094243648,3663277,3687039.871836118,3702441.6096002064
2021-09-14,5119,24566,3316410,1.085521350615162,3600033,3679048.173046762,3678442.2372167245
2021-09-15,5120,24570,3316950,1.0768287403400043,3571787,3657942.8622190803,3644221.975424911
2021-09-16,5120,24570,3316950,1.115228319277871,3699156,3640256.7195557645,3622904.0519205383
2021-09-17,5120,24570,3316950,1.1265198175866653,3736609,3648566.761941273,3662046.753597287
2021-09-18,5121,24575,3317625,1.1168624785281087,3705330,3675932.7150066583,3686199.8971841563
2021-09-19,5121,24575,3317625,1.1245177335184846,3730728,3677352.5880622356,3689859.028031836
2021-09-20,5122,24580,3318300,1.1124826838962052,3691551,3695865.498490797,3704219.569890218
2021-09-21,5122,24580,3318300,1.0579920535732588,3510735,3693274.9933713963,3694298.088918795
2021-09-22,5123,24585,3318975,1.1257970028140536,3736492,3645590.0100277304,3616597.5028162748
2021-09-23,5123,24585,3318975,1.0673084105756452,3542369,3669560.778105181,3685664.896328802
2021-09-24,5123,24585,3318975,1.106352899194652,3671957,3637031.870521687,3608217.442035967
2021-09-25,5125,24594,3320190,1.1148270516894585,3701437,3649119.7594102384,3645714.5070454204
2021-09-26,5125,24594,3320190,1.055042885207714,3502942,3658832.5707053705,3668243.4361160193
2021-09-27,5126,24599,3320865,1.0932820928483271,3630642,3619976.308325871,3591902.816383813
2021-09-28,5126,24599,3320865,1.089380472804408,3617685,3625003.2117063063,3616814.081862448
2021-09-29,5126,24599,3320865,1.1307358633171785,3755021,3617213.7271248763,3616402.3611416733
2021-09-30,5126,24599,3320865,1.1076620749904922,3678396,3656987.1820616424,3680611.0190352066
2021-10-01,5126,24599,3320865,1.0903746324092911,3620986,3656920.7325137854,3666417.089911931
2021-10-02,5127,24604,3321540,1.0515747446409762,3492847,3651296.8917913516,3646321.7046115077
2021-10-03,5128,24609,3322215,1.1364650156455518,3775581,3609473.8297444764,3585184.592326624
2021-10-04,5129,24614,3322890,1.109395106048609,3686397,3653387.4358830363,3676681.0192494537
2021-10-05,5129,24614,3322890,1.1340212550632385,3768227,3660999.5454409327,3669600.5205527544
2021-10-06,5129,24614,3322890,1.134906199571431,3771168,3693118.9295574427,3713282.184883759
2021-10-07,5129,24614,3322890,1.0826383484219828,3597488,3712073.368093216,3730921.0874133026
2021-10-08,5129,24614,3322890,1.1099481360958474,3688235,3683106.398748279,3667895.073771774
2021-10-09,5129,24614,3322890,1.1310716447596951,3758426,3682900.267091998,3683556.9192346595
2021-10-10,5130,24618,3323430,1.0514981262537129,3494580,3707376.3051109076,3720331.4598728875
2021-10-11,5131,24623,3324105,1.0558495000857424,3509754,3641986.4674528423,3611890.7419074653
2021-10-12,5131,24623,3324105,1.1005479945329864,3658337,3613443.022171121,3583027.502261308
2021-10-13,5131,24623,3324105,1.1015343831464974,3661615,3617980.622203825,3629485.4038543818
2021-10-14,5132,24628,3324780,1.1259642002887158,3743583,3635894.2427172535,3640036.197494901
2021-10-15,5132,24628,3324780,1.0739150307409977,3570531,3661200.4493808304,3675775.814172169
2021-10-16,5133,24633,3325455,1.091026571637038,3628159,3637983.578706792,3625938.286822736
2021-10-17,5133,24633,3325455,1.078382334566377,3586111,3634693.652679665,3631274.402899286
2021-10-18,5134,24638,3326130,1.0752337046886506,3576367,3623801.9160738504,3610024.7428456307
2021-10-19,5135,24642,3326670,1.131285528497506,3763413,3612347.802278913,3601271.4834695105
2021-10-20,5135,24642,3326670,1.0649138112088488,3542616,3652143.5144683938,3673440.676650354
2021-10-21,5135,24642,3326670,1.1017931575841255,3665302,3620832.7802346507,3604262.6368159456
2021-10-22,5136,24647,3327345,1.1028612612358086,3669599,3639600.5041324985,3641242.3026457718
2021-10-23,5136,24647,3327345,1.0885569789305134,3622004,3638198.3822383573,3651713.281072798
2021-10-24,5136,24647,3327345,1.1242901884573504,3740901,3639239.327556632,3634312.271236738
2021-10-25,5136,24647,3327345,1.0503669030245464,3494933,3659230.694793165,3681694.3974446473
2021-10-26,5136,24647,3327345,1.0794362565324294,3591656,3620734.1747246804,3588802.624886805
2021-10-27,5137,24652,3328020,1.1241687688920017,3741256,3612028.432448317,3611739.058297198
2021-10-28,5138,24657,3328695,1.0968495662317472,3651077,3646238.7658851994,3665765.0539636267
2021-10-29,5139,24662,3329370,1.0619546902933503,3535640,3646595.9374307715,3651805.3631883767
2021-10-30,5140,24666,3329910,1.058381732496438,3524315,3619828.806940551,3601884.5950991455
2021-10-31,5140,24666,3329910,1.0504068744861768,3497760,3593835.8653857755,3572377.921492348
2021-11-01,5140,24666,3329910,1.1089049575494394,3692553,3569675.3778060866,3552568.722333583
2021-11-02,5141,24671,3330585,1.0806395108202629,3599161,3600371.126514761,3618742.0676794318
2021-11-03,5141,24671,3330585,1.0556560547729636,3515952,3604219.592065551,3598786.318633444
2021-11-04,5141,24671,3330585,1.0854987642800913,3615345,3575002.143692164,3561773.796154643
2021-11-05,5143,24681,3331935,1.0662452424358564,3552659,3587787.3206841173,3591437.304431976
2021-11-06,5143,24681,3331935,1.105375666211125,3683039,3574969.507185628,3576010.99125083
2021-11-07,5143,24681,3331935,1.0870085182117626,3621841,3607331.361163534,3625940.570600643
2021-11-08,5143,24681,3331935,1.113614311928346,3710490,3608615.06000648,3607779.530038534
2021-11-09,5144,24686,3332610,1.139319544872068,3796907,3637095.8750182614,3657464.986039602
2021-11-10,5146,24695,3333825,1.083632376225634,3612640,3678771.2305505597,3710332.663386109
2021-11-11,5146,24695,3333825,1.1002806303208137,3668143,3663768.171442075,3653419.110523057
2021-11-12,5146,24695,3333825,1.112477560755987,3708805,3664771.8646355965,3669880.5097821904
2021-11-13,5147,24700,3334500,1.0999430444978906,3667760,3676115.1209471794,3679695.2286790945
2021-11-14,5147,24700,3334500,1.0905898457749703,3636571,3672498.839331625,3674816.3961308654
2021-11-15,5147,24700,3334500,1.070001091707589,3567918,3668207.2401268547,3660398.8930145735
2021-11-16,5148,24705,3335175,1.119677214069389,3734319,3634617.1943769623,3621502.7056698403
2021-11-17,5148,24705,3335175,1.1210966834047469,3739053,3664435.5134869083,3680926.931293083
2021-11-18,5148,24705,3335175,1.0527928208027837,3511248,3679023.770596261,3692820.1093817847
2021-11-19,5149,24710,3335850,1.091769876735895,3641980,3638697.813387101,3607617.6557429787
2021-11-20,5150,24714,3336390,1.0865866246771425,3625276,3637463.3975778455,3641325.5241495227
2021-11-21,5151,24719,3337065,1.0534879872015477,3515557,3633600.363529812,3628306.312196259
2021-11-22,5152,24724,3337740,1.135116041457758,3788722,3604129.360967424,3582711.694586767
