date,connection,population,actual_limit,factor,consumption,
2021-10-10 00:00:00,5130,24618,3323430,1.0514981262537129,3494580.417735377,
2021-10-11 00:00:00,5131,24623,3324105,1.0558495000857424,3509754.602482517,
2021-10-12 00:00:00,5131,24623,3324105,1.1005479945329864,3658337.0913670724,
2021-10-13 00:00:00,5131,24623,3324105,1.1015343831464974,3661615.950689188,
2021-10-14 00:00:00,5132,24628,3324780,1.1259642002887158,3743583.253835916,
2021-10-15 00:00:00,5132,24628,3324780,1.0739150307409977,3570531.2159070545,
2021-10-16 00:00:00,5133,24633,3325455,1.091026571637038,3628159.767783246,
2021-10-17 00:00:00,5133,24633,3325455,1.078382334566377,3586111.926395431,
2021-10-18 00:00:00,5134,24638,3326130,1.0752337046886506,3576367.082176062,
2021-10-19 00:00:00,5135,24642,3326670,1.131285528497506,3763413.629086798,
2021-10-20 00:00:00,5135,24642,3326670,1.0649138112088488,3542616.8283341406,
2021-10-21 00:00:00,5135,24642,3326670,1.1017931575841255,3665302.243540383,
2021-10-22 00:00:00,5136,24647,3327345,1.1028612612358086,3669599.903266662,
2021-10-23 00:00:00,5136,24647,3327345,1.0885569789305134,3622004.621059549,
2021-10-24 00:00:00,5136,24647,3327345,1.1242901884573504,3740901.3371126223,
2021-10-25 00:00:00,5136,24647,3327345,1.0503669030245464,3494933.062944209,
2021-10-26 00:00:00,5136,24647,3327345,1.0794362565324294,3591656.830991896,
2021-10-27 00:00:00,5137,24652,3328020,1.1241687688920015,3741256.1462479588,
2021-10-28 00:00:00,5138,24657,3328695,1.0968495662317472,3651077.6668677856,
2021-10-29 00:00:00,5139,24662,3329370,1.0619546902933503,3535640.0872219717,
2021-10-30 00:00:00,5140,24666,3329910,1.058381732496438,3524315.9148572134,
2021-10-31 00:00:00,5140,24666,3329910,1.0504068744861768,3497760.355420265,
2021-11-01 00:00:00,5140,24666,3329910,1.1089049575494394,3692553.7071934543,
2021-11-02 00:00:00,5141,24671,3330585,1.0806395108202629,3599161.7451453055,
2021-11-03 00:00:00,5141,24671,3330585,1.0556560547729636,3515952.2211860116,
2021-11-04 00:00:00,5141,24671,3330585,1.0854987642800913,3615345.9018298076,
2021-11-05 00:00:00,5143,24681,3331935,1.0662452424358564,3552659.841855515,
2021-11-06 00:00:00,5143,24681,3331935,1.105375666211125,3683039.870397164,
2021-11-07 00:00:00,5143,24681,3331935,1.0870085182117626,3621841.727127909,
2021-11-08 00:00:00,5143,24681,3331935,1.113614311928346,3710490.5024149735,
2021-11-09 00:00:00,5144,24686,3332610,1.1393195448720679,3796907.708436102,
2021-11-10 00:00:00,5146,24695,3333825,1.0836323762256341,3612640.7066704244,
2021-11-11 00:00:00,5146,24695,3333825,1.1002806303208137,3668143.072379287,
2021-11-12 00:00:00,5146,24695,3333825,1.112477560755987,3708805.503987328,
2021-11-13 00:00:00,5147,24700,3334500,1.0999430444978906,3667760.081878216,
2021-11-14 00:00:00,5147,24700,3334500,1.0905898457749705,3636571.840736639,
2021-11-15 00:00:00,5147,24700,3334500,1.070001091707589,3567918.6402989556,
2021-11-16 00:00:00,5148,24705,3335175,1.119677214069389,3734319.452433874,
2021-11-17 00:00:00,5148,24705,3335175,1.1210966834047469,3739053.6310744267,
2021-11-18 00:00:00,5148,24705,3335175,1.0527928208027835,3511248.2961209235,
2021-11-19 00:00:00,5149,24710,3335850,1.091769876735895,3641980.5433094352,
2021-11-20 00:00:00,5150,24714,3336390,1.0865866246771425,3625276.7487065713,
2021-11-21 00:00:00,5151,24719,3337065,1.0534879872015475,3515557.890010732,
2021-11-22 00:00:00,5152,24724,3337740,1.1351160414577581,3788722.216215218,
2021-11-23 00:00:00,5152,24724,3337740,1.0954060975301385,3656180.747970245,
2021-11-24 00:00:00,5152,24724,3337740,1.1035267438866574,3683285.3541402523,
2021-11-25 00:00:00,5152,24724,3337740,1.1285673671141,3766864.4439114165,
2021-11-26 00:00:00,5153,24729,3338415,1.0770149718443447,3595522.9372297376,
2021-11-27 00:00:00,5153,24729,3338415,1.1240431441134666,3752522.492955559,
2021-11-28 00:00:00,5153,24729,3338415,1.0542558116088052,3519543.4153120094,
2021-11-29 00:00:00,5153,24729,3338415,1.066493772069576,3560398.8060836536,
2021-11-30 00:00:00,5153,24729,3338415,1.0834150190767302,3616888.9509110423,
2021-12-01 00:00:00,5153,24729,3338415,1.1249670904187443,3755607.0091602923,
2021-12-02 00:00:00,5154,24734,3339090,1.11087026528258,3709295.79410241,
2021-12-03 00:00:00,5154,24734,3339090,1.1367944033028434,3795858.8241244913,
2021-12-04 00:00:00,5154,24734,3339090,1.137189030414902,3797176.519568095,
2021-12-05 00:00:00,5155,24738,3339630,1.0898409914632974,3639665.670320572,
2021-12-06 00:00:00,5157,24748,3340980,1.1063223001729847,3696200.678431938,
2021-12-07 00:00:00,5159,24758,3342330,1.1240743083275977,3757027.2829525797,
2021-12-08 00:00:00,5160,24762,3342870,1.0634221992338908,3554882.1671529966,
2021-12-09 00:00:00,5160,24762,3342870,1.0586015210050383,3538767.2665221123,
2021-12-10 00:00:00,5161,24767,3343545,1.1082506882183714,3705486.0473390943,
2021-12-11 00:00:00,5162,24772,3344220,1.0906551363135017,3647390.7199623385,
2021-12-12 00:00:00,5162,24772,3344220,1.0504382276358777,3512896.529624455,
2021-12-13 00:00:00,5162,24772,3344220,1.056161768462028,3532037.3093260834,
2021-12-14 00:00:00,5163,24777,3344895,1.0508189035781768,3514878.8964841254,
2021-12-15 00:00:00,5163,24777,3344895,1.0743188032656583,3593483.593449284,
2021-12-16 00:00:00,5163,24777,3344895,1.109489093130939,3711124.520168212,
2021-12-17 00:00:00,5163,24777,3344895,1.1106281982638193,3714934.707231658,
2021-12-18 00:00:00,5164,24782,3345570,1.1262586594692146,3767977.18336042,
2021-12-19 00:00:00,5165,24786,3346110,1.1322562762266333,3788654.0484446995,
2021-12-20 00:00:00,5166,24791,3346785,1.1171024880797669,3738701.8505680426,
2021-12-21 00:00:00,5166,24791,3346785,1.1140220866165518,3728392.4091569767,
2021-12-22 00:00:00,5166,24791,3346785,1.0527220954939682,3523234.5183677804,
2021-12-23 00:00:00,5167,24796,3347460,1.0524729319555175,3523111.0408038166,
2021-12-24 00:00:00,5167,24796,3347460,1.0626320881935176,3557118.4099442726,
2021-12-25 00:00:00,5168,24801,3348135,1.1129622221219937,3726347.769564422,
2021-12-26 00:00:00,5169,24806,3348810,1.0576873964925368,3541994.1302481727,
2021-12-27 00:00:00,5170,24810,3349350,1.0874240060651017,3642163.5947141484,
2021-12-28 00:00:00,5170,24810,3349350,1.1145347121796203,3732966.838238811,
2021-12-29 00:00:00,5171,24815,3350025,1.0653685199316896,3569011.1759841586,
2021-12-30 00:00:00,5172,24820,3350700,1.069974884336735,3585164.844947098,
2021-12-31 00:00:00,5172,24820,3350700,1.0792190538198754,3616139.2836342566,
