,Date,connection,population,actual_limit,factor,consumption
2473,2019-10-14 00:00:00,4686,22488,3035880,1.119155117581485,3397620
2474,2019-10-15 00:00:00,4687,22492,3036420,1.1037171609841272,3351348
2475,2019-10-16 00:00:00,4688,22497,3037095,1.0640024596315325,3231476
2476,2019-10-17 00:00:00,4690,22507,3038445,1.1022283825759047,3349060
2477,2019-10-18 00:00:00,4690,22507,3038445,1.0693195090182792,3249068
2478,2019-10-19 00:00:00,4691,22512,3039120,1.1107568340814786,3375723
2479,2019-10-20 00:00:00,4691,22512,3039120,1.0895434103995625,3311253
2480,2019-10-21 00:00:00,4692,22516,3039660,1.103373656496357,3353880
2481,2019-10-22 00:00:00,4692,22516,3039660,1.1271298052274543,3426091
2482,2019-10-23 00:00:00,4692,22516,3039660,1.0962572562878412,3332249
2483,2019-10-24 00:00:00,4692,22516,3039660,1.1251368590077753,3420033
2484,2019-10-25 00:00:00,4693,22521,3040335,1.0493497360219195,3190374
2485,2019-10-26 00:00:00,4693,22521,3040335,1.1012379280187303,3348132
2486,2019-10-27 00:00:00,4693,22521,3040335,1.073574276586564,3264025
2487,2019-10-28 00:00:00,4694,22526,3041010,1.088346777449192,3309673
2488,2019-10-29 00:00:00,4694,22526,3041010,1.077480990519164,3276630
2489,2019-10-30 00:00:00,4695,22531,3041685,1.0890746137332126,3312621
2490,2019-10-31 00:00:00,4697,22540,3042900,1.087883211718521,3310319
2491,2019-11-01 00:00:00,4697,22540,3042900,1.0458433269884837,3182396
2492,2019-11-02 00:00:00,4698,22545,3043575,1.0902542650703448,3318270
2493,2019-11-03 00:00:00,4698,22545,3043575,1.0760814697507528,3275134
2494,2019-11-04 00:00:00,4698,22545,3043575,1.0815578463863669,3291802
2495,2019-11-05 00:00:00,4699,22550,3044250,1.0536617534844983,3207609
2496,2019-11-06 00:00:00,4699,22550,3044250,1.1205694732325278,3411293
2497,2019-11-07 00:00:00,4699,22550,3044250,1.083058433212334,3297100
2498,2019-11-08 00:00:00,4699,22550,3044250,1.0630547311062757,3236204
2499,2019-11-09 00:00:00,4700,22555,3044925,1.1000445701284254,3349553
2500,2019-11-10 00:00:00,4701,22560,3045600,1.1174272127193452,3403236
2501,2019-11-11 00:00:00,4701,22560,3045600,1.051133274445927,3201331
2502,2019-11-12 00:00:00,4702,22564,3046140,1.0441105700543591,3180506
2503,2019-11-13 00:00:00,4702,22564,3046140,1.0927986014465512,3328817
2504,2019-11-14 00:00:00,4702,22564,3046140,1.0917439239463105,3325604
2505,2019-11-15 00:00:00,4702,22564,3046140,1.0654037422685014,3245368
2506,2019-11-16 00:00:00,4703,22569,3046815,1.051502737632816,3203734
2507,2019-11-17 00:00:00,4703,22569,3046815,1.073203443990124,3269852
2508,2019-11-18 00:00:00,4704,22574,3047490,1.0536124707337908,3210873
2509,2019-11-19 00:00:00,4704,22574,3047490,1.1158819791865833,3400639
2510,2019-11-20 00:00:00,4704,22574,3047490,1.122549880137577,3420959
2511,2019-11-21 00:00:00,4704,22574,3047490,1.052670754547237,3208003
2512,2019-11-22 00:00:00,4704,22574,3047490,1.0475268061927303,3192327
2513,2019-11-23 00:00:00,4705,22579,3048165,1.0629779140758626,3240132
2514,2019-11-24 00:00:00,4706,22584,3048840,1.1117656678381913,3389595
2515,2019-11-25 00:00:00,4706,22584,3048840,1.056011484411154,3219610
2516,2019-11-26 00:00:00,4706,22584,3048840,1.0445349159175727,3184619
2517,2019-11-27 00:00:00,4707,22588,3049380,1.067658645838712,3255696
2518,2019-11-28 00:00:00,4707,22588,3049380,1.060278985955612,3233193
2519,2019-11-29 00:00:00,4708,22593,3050055,1.0813277325688522,3298109
2520,2019-11-30 00:00:00,4708,22593,3050055,1.1220443101784965,3422296
2521,2019-12-01 00:00:00,4709,22598,3050730,1.116595074640408,3406430
2522,2019-12-02 00:00:00,4709,22598,3050730,1.0685269449040056,3259787
2523,2019-12-03 00:00:00,4709,22598,3050730,1.058894854997645,3230402
2524,2019-12-04 00:00:00,4710,22603,3051405,1.0836054649588718,3306519
2525,2019-12-05 00:00:00,4710,22603,3051405,1.1062199093915828,3375524
2526,2019-12-06 00:00:00,4710,22603,3051405,1.1001910888419877,3357128
2527,2019-12-07 00:00:00,4711,22608,3052080,1.125494099509094,3435098
2528,2019-12-08 00:00:00,4711,22608,3052080,1.075960038843664,3283916
2529,2019-12-09 00:00:00,4712,22612,3052620,1.095493431414018,3344125
2530,2019-12-10 00:00:00,4713,22617,3053295,1.0782625307932283,3292253
2531,2019-12-11 00:00:00,4713,22617,3053295,1.0561327317791336,3224684
2532,2019-12-12 00:00:00,4714,22622,3053970,1.0933753662326595,3339135
2533,2019-12-13 00:00:00,4715,22627,3054645,1.069181644663016,3265970
2534,2019-12-14 00:00:00,4716,22632,3055320,1.1203886934620972,3423145
2535,2019-12-15 00:00:00,4716,22632,3055320,1.0864544317693177,3319465
2536,2019-12-16 00:00:00,4717,22636,3055860,1.0631815497226065,3248933
2537,2019-12-17 00:00:00,4717,22636,3055860,1.0884573155299486,3326173
2538,2019-12-18 00:00:00,4719,22646,3057210,1.0594143056878016,3238852
2539,2019-12-19 00:00:00,4719,22646,3057210,1.0554711383184534,3226796
2540,2019-12-20 00:00:00,4719,22646,3057210,1.0435054037011733,3190215
2541,2019-12-21 00:00:00,4720,22651,3057885,1.075902111234288,3289984
2542,2019-12-22 00:00:00,4720,22651,3057885,1.0800872976921092,3302782
2543,2019-12-23 00:00:00,4721,22656,3058560,1.1127786459808895,3403500
2544,2019-12-24 00:00:00,4721,22656,3058560,1.0861417987459716,3322029
2545,2019-12-25 00:00:00,4721,22656,3058560,1.0578959617491277,3235638
2546,2019-12-26 00:00:00,4721,22656,3058560,1.1287084699410002,3452222
2547,2019-12-27 00:00:00,4723,22665,3059775,1.0600513034730878,3243518
2548,2019-12-28 00:00:00,4723,22665,3059775,1.0815751536776566,3309376
2549,2019-12-29 00:00:00,4724,22670,3060450,1.1207453409045554,3429985
2550,2019-12-30 00:00:00,4725,22675,3061125,1.093252358675524,3346582
2551,2019-12-31 00:00:00,4726,22680,3061800,1.045564791544214,3201310
2552,2017-01-02,4038,19378,2616030,1.167477854941382,3054157
2553,2017-01-03,4039,19383,2616705,1.145278938100489,2996857
2554,2017-01-04,4039,19383,2616705,1.1181817534463494,2925951
2555,2017-01-05,4040,19387,2617245,1.136098605316398,2973448
2556,2017-01-06,4041,19392,2617920,1.141658878873986,2988771
2557,2017-01-07,4042,19397,2618595,1.1844641384950505,3101631
2558,2017-01-08,4043,19402,2619270,1.156201606187887,3028404
2559,2017-01-09,4044,19407,2619945,1.1573298696272494,3032140
2560,2017-01-10,4047,19421,2621835,1.1729251700355348,3075216
2561,2017-01-11,4048,19426,2622510,1.1377732467360964,2983821
2562,2017-01-12,4049,19431,2623185,1.125718813217469,2952968
2563,2017-01-13,4050,19435,2623725,1.1575574832755513,3037112
2564,2017-01-14,4050,19435,2623725,1.145179801656187,3004636
2565,2017-01-15,4050,19435,2623725,1.1857466890349753,3111073
2566,2017-01-16,4051,19440,2624400,1.195000052763455,3136158
2567,2017-01-17,4051,19440,2624400,1.135650930437324,2980402
2568,2017-01-18,4051,19440,2624400,1.1732792004327208,3079153
2569,2017-01-19,4052,19445,2625075,1.153503032476014,3028031
2570,2017-01-20,4052,19445,2625075,1.1459512515482804,3008207
2571,2017-01-21,4053,19450,2625750,1.11671134491925,2932204
2572,2017-01-22,4054,19455,2626425,1.1807311634131872,3101101
2573,2017-01-23,4054,19455,2626425,1.1419918257254285,2999355
2574,2017-01-24,4055,19459,2626965,1.1128878710342751,2923517
2575,2017-01-25,4057,19469,2628315,1.1680162370499667,3069914
2576,2017-01-26,4058,19474,2628990,1.1383181368987942,2992626
2577,2017-01-27,4058,19474,2628990,1.1554517179364991,3037671
2578,2017-01-28,4059,19479,2629665,1.1736514937666072,3086310
2579,2017-01-29,4059,19479,2629665,1.156697628889866,3041727
2580,2017-01-30,4059,19479,2629665,1.1847420017450638,3115474
2581,2017-01-31,4059,19479,2629665,1.1797225522038666,3102275
2582,2017-02-01,4061,19488,2630880,1.196305254621763,3147335
2583,2017-02-02,4061,19488,2630880,1.1855417573372882,3119018
2584,2017-02-03,4062,19493,2631555,1.1641288558844043,3063469
2585,2017-02-04,4062,19493,2631555,1.1355100305496253,2988157
2586,2017-02-05,4064,19503,2632905,1.1444561249969407,3013244
2587,2017-02-06,4065,19507,2633445,1.1716798504297792,3085554
2588,2017-02-07,4065,19507,2633445,1.1626999340793618,3061906
2589,2017-02-08,4066,19512,2634120,1.1796834204889206,3107427
2590,2017-02-09,4068,19522,2635470,1.189132059522778,3133921
2591,2017-02-10,4068,19522,2635470,1.1660644483097378,3073127
2592,2017-02-11,4068,19522,2635470,1.1673235404706437,3076446
2593,2017-02-12,4069,19527,2636145,1.182101677698952,3116191
2594,2017-02-13,4070,19531,2636685,1.1271115947030697,2971838
2595,2017-02-14,4070,19531,2636685,1.182734676489575,3118498
2596,2017-02-15,4071,19536,2637360,1.1480869452786873,3027918
2597,2017-02-16,4072,19541,2638035,1.1498948096215436,3033462
2598,2017-02-17,4073,19546,2638710,1.1152012987695483,2942692
2599,2017-02-18,4075,19555,2639925,1.1772550318681037,3107864
2600,2017-02-19,4075,19555,2639925,1.1757859303450104,3103986
2601,2017-02-20,4075,19555,2639925,1.1111714542715765,2933409
2602,2017-02-21,4075,19555,2639925,1.1531793301405386,3044306
2603,2017-02-22,4075,19555,2639925,1.153169531200992,3044281
2604,2017-02-23,4076,19560,2640600,1.1770538266924948,3108128
2605,2017-02-24,4076,19560,2640600,1.175086561308221,3102933
2606,2017-02-25,4076,19560,2640600,1.1587771391798267,3059866
2607,2017-02-26,4076,19560,2640600,1.1923924728435964,3148631
2608,2017-02-27,4078,19570,2641950,1.1270253940664503,2977544
2609,2017-02-28,4079,19575,2642625,1.185883112972376,3133844
2610,2017-03-01,4080,19579,2643165,1.1873984194955365,3138489
2611,2017-03-02,4081,19584,2643840,1.1235345912137793,2970445
2612,2017-03-03,4081,19584,2643840,1.1899542600861346,3146048
2613,2017-03-04,4082,19589,2644515,1.1134223806750796,2944462
2614,2017-03-05,4082,19589,2644515,1.130077425492493,2988506
2615,2017-03-06,4082,19589,2644515,1.1965563173160838,3164311
2616,2017-03-07,4084,19599,2645865,1.1244933723593136,2975257
2617,2017-03-08,4085,19603,2646405,1.1189057157266822,2961077
2618,2017-03-09,4085,19603,2646405,1.138747505816153,3013587
2619,2017-03-10,4085,19603,2646405,1.1607696084403207,3071866
2620,2017-03-11,4086,19608,2647080,1.173357870250899,3105972
2621,2017-03-12,4086,19608,2647080,1.1547406998949323,3056691
2622,2017-03-13,4087,19613,2647755,1.1343993714168403,3003611
2623,2017-03-14,4087,19613,2647755,1.1617389908711602,3076000
2624,2017-03-15,4087,19613,2647755,1.1568421490162253,3063034
2625,2017-03-16,4087,19613,2647755,1.121591179203106,2969698
2626,2017-03-17,4088,19618,2648430,1.152331018957493,3051868
2627,2017-03-18,4088,19618,2648430,1.120647921154216,2967957
2628,2017-03-19,4089,19623,2649105,1.1713527849755194,3103036
2629,2017-03-20,4090,19627,2649645,1.1589045388743593,3070685
2630,2017-03-21,4091,19632,2650320,1.1736416478216702,3110525
2631,2017-03-22,4091,19632,2650320,1.1597399105918145,3073681
2632,2017-03-23,4092,19637,2650995,1.1802656825938174,3128878
2633,2017-03-24,4092,19637,2650995,1.1855162124289471,3142797
2634,2017-03-25,4092,19637,2650995,1.1704587592156095,3102880
2635,2017-03-26,4094,19647,2652345,1.1176450845387391,2964380
2636,2017-03-27,4094,19647,2652345,1.1971511962731192,3175257
2637,2017-03-28,4095,19651,2652885,1.1584224353815114,3073161
2638,2017-03-29,4095,19651,2652885,1.1148676574974985,2957615
2639,2017-03-30,4095,19651,2652885,1.1922938612039329,3163018
2640,2017-03-31,4096,19656,2653560,1.190629164957366,3159405
2641,2017-04-01,4096,19656,2653560,1.1471094272979223,3043923
2642,2017-04-02,4096,19656,2653560,1.168910065865628,3101772
2643,2017-04-03,4097,19661,2654235,1.1901461577383838,3158927
2644,2017-04-04,4097,19661,2654235,1.1834326062673013,3141108
2645,2017-04-05,4098,19666,2654910,1.123850951764756,2983723
2646,2017-04-06,4098,19666,2654910,1.1562928484570978,3069853
2647,2017-04-07,4098,19666,2654910,1.1431687714975287,3035010
2648,2017-04-08,4098,19666,2654910,1.1444514511142985,3038415
2649,2017-04-09,4099,19671,2655585,1.1893406945742748,3158395
2650,2017-04-10,4101,19680,2656800,1.1374063626975344,3021861
2651,2017-04-11,4101,19680,2656800,1.1546319517487418,3067626
2652,2017-04-12,4101,19680,2656800,1.1174955225063314,2968962
2653,2017-04-13,4101,19680,2656800,1.1530284095026804,3063365
2654,2017-04-14,4101,19680,2656800,1.195347175837628,3175798
2655,2017-04-15,4103,19690,2658150,1.1566205212508511,3074470
2656,2017-04-16,4103,19690,2658150,1.1563133613814829,3073654
2657,2017-04-17,4104,19695,2658825,1.189786346634222,3163433
2658,2017-04-18,4105,19699,2659365,1.132273542918392,3011128
2659,2017-04-19,4105,19699,2659365,1.1894308666175952,3163130
2660,2017-04-20,4105,19699,2659365,1.1140313749915003,2962616
2661,2017-04-21,4105,19699,2659365,1.14291928531415,3039439
2662,2017-04-22,4106,19704,2660040,1.1901603907592164,3165874
2663,2017-04-23,4106,19704,2660040,1.1764516803332503,3129408
2664,2017-04-24,4107,19709,2660715,1.126073178828227,2996159
2665,2017-04-25,4107,19709,2660715,1.1882159321271764,3161503
2666,2017-04-26,4107,19709,2660715,1.108792869665313,2950181
2667,2017-04-27,4107,19709,2660715,1.1113449477619637,2956972
2668,2017-04-28,4107,19709,2660715,1.118982467002577,2977293
2669,2017-04-29,4107,19709,2660715,1.1404080953938271,3034300
2670,2017-04-30,4108,19714,2661390,1.177840348297041,3134692
2671,2017-05-01,4108,19714,2661390,1.1872661278026728,3159778
2672,2017-05-02,4108,19714,2661390,1.1956417830411945,3182069
2673,2017-05-03,4108,19714,2661390,1.2192000203157218,3244766
2674,2017-05-04,4108,19714,2661390,1.2020181477012422,3199039
2675,2017-05-05,4110,19723,2662605,1.1784316725813937,3137698
2676,2017-05-06,4110,19723,2662605,1.19767203256421,3188927
2677,2017-05-07,4110,19723,2662605,1.2181712126953257,3243508
2678,2017-05-08,4111,19728,2663280,1.1737783954478176,3126100
2679,2017-05-09,4111,19728,2663280,1.1647996080335008,3102187
2680,2017-05-10,4111,19728,2663280,1.1552104296424206,3076648
2681,2017-05-11,4111,19728,2663280,1.1566610730151765,3080512
2682,2017-05-12,4112,19733,2663955,1.2094928557254652,3222034
2683,2017-05-13,4113,19738,2664630,1.1822242785382189,3150190
2684,2017-05-14,4114,19743,2665305,1.193277667660836,3180448
2685,2017-05-15,4115,19747,2665845,1.1690136429700675,3116409
2686,2017-05-16,4115,19747,2665845,1.1905418186377104,3173799
2687,2017-05-17,4116,19752,2666520,1.2176877832020505,3246988
2688,2017-05-18,4116,19752,2666520,1.1901019099758838,3173430
2689,2017-05-19,4116,19752,2666520,1.1715568441092878,3123979
2690,2017-05-20,4116,19752,2666520,1.172363664490435,3126131
2691,2017-05-21,4116,19752,2666520,1.174079667651654,3130706
2692,2017-05-22,4116,19752,2666520,1.2221636543740997,3258923
2693,2017-05-23,4116,19752,2666520,1.1583305062449876,3088711
2694,2017-05-24,4117,19757,2667195,1.2005314170801926,3202051
2695,2017-05-25,4118,19762,2667870,1.20547468467921,3216049
2696,2017-05-26,4118,19762,2667870,1.1548627405202376,3081023
2697,2017-05-27,4118,19762,2667870,1.165390845721168,3109111
2698,2017-05-28,4118,19762,2667870,1.1911951040093611,3177953
2699,2017-05-29,4120,19771,2669085,1.1853954237165916,3163921
2700,2017-05-30,4120,19771,2669085,1.2258765634296027,3271968
2701,2017-05-31,4121,19776,2669760,1.2180323722223594,3251854
2702,2017-06-01,4121,19776,2669760,1.2258026971687443,3272599
2703,2017-06-02,4122,19781,2670435,1.188537563226873,3173912
2704,2017-06-03,4123,19786,2671110,1.2278574518199592,3279742
2705,2017-06-04,4123,19786,2671110,1.235941300655022,3301335
2706,2017-06-05,4124,19791,2671785,1.1885502092140807,3175550
2707,2017-06-06,4124,19791,2671785,1.1722818313731724,3132085
2708,2017-06-07,4125,19795,2672325,1.1887157601991425,3176634
2709,2017-06-08,4125,19795,2672325,1.2014329337935248,3210619
2710,2017-06-09,4126,19800,2673000,1.1691287529472336,3125081
2711,2017-06-10,4127,19805,2673675,1.2068472681494742,3226717
2712,2017-06-11,4128,19810,2674350,1.2164368341596896,3253177
2713,2017-06-12,4128,19810,2674350,1.176795769589334,3147163
2714,2017-06-13,4129,19815,2675025,1.15484131217355,3089229
2715,2017-06-14,4130,19819,2675565,1.2187746550502088,3260910
2716,2017-06-15,4132,19829,2676915,1.2368845366053365,3311034
2717,2017-06-16,4133,19834,2677590,1.1847816834988028,3172359
2718,2017-06-17,4133,19834,2677590,1.152103724655675,3084861
2719,2017-06-18,4133,19834,2677590,1.2158919806810242,3255660
2720,2017-06-19,4133,19834,2677590,1.1633681398501436,3115022
2721,2017-06-20,4134,19839,2678265,1.231850953769108,3299223
2722,2017-06-21,4135,19843,2678805,1.1962206656094243,3204441
2723,2017-06-22,4135,19843,2678805,1.229441066498549,3293432
2724,2017-06-23,4135,19843,2678805,1.213275171801523,3250127
2725,2017-06-24,4135,19843,2678805,1.1694217370988396,3132652
2726,2017-06-25,4135,19843,2678805,1.185975060423149,3176995
2727,2017-06-26,4136,19848,2679480,1.2331671502641626,3304246
2728,2017-06-27,4136,19848,2679480,1.1780670155140462,3156607
2729,2017-06-28,4138,19858,2680830,1.1680320320993698,3131295
2730,2017-06-29,4139,19863,2681505,1.1689629114254372,3134579
2731,2017-06-30,4139,19863,2681505,1.1736464493535677,3147138
2732,2017-07-01,4139,19863,2681505,1.1732108005901982,3145970
2733,2017-07-02,4140,19867,2682045,1.1854355197721267,3179391
2734,2017-07-03,4140,19867,2682045,1.228441151299094,3294734
2735,2017-07-04,4140,19867,2682045,1.2191960269418487,3269938
2736,2017-07-05,4141,19872,2682720,1.188240698765086,3187717
2737,2017-07-06,4141,19872,2682720,1.1582801490315566,3107341
2738,2017-07-07,4142,19877,2683395,1.169126750135418,3137228
2739,2017-07-08,4143,19882,2684070,1.224857661786157,3287603
2740,2017-07-09,4143,19882,2684070,1.2233190282748048,3283473
2741,2017-07-10,4143,19882,2684070,1.2092843461035456,3245803
2742,2017-07-11,4144,19887,2684745,1.193521153401918,3204299
2743,2017-07-12,4144,19887,2684745,1.2101567169414726,3248962
2744,2017-07-13,4144,19887,2684745,1.229089565699551,3299792
2745,2017-07-14,4144,19887,2684745,1.1597868576489636,3113731
2746,2017-07-15,4145,19891,2685285,1.2236327775945957,3285802
2747,2017-07-16,4145,19891,2685285,1.224639736176972,3288506
2748,2017-07-17,4145,19891,2685285,1.1924807040483727,3202150
2749,2017-07-18,4145,19891,2685285,1.1752999399870734,3156015
2750,2017-07-19,4146,19896,2685960,1.1721561739996185,3148364
2751,2017-07-20,4146,19896,2685960,1.2125277234446683,3256800
2752,2017-07-21,4146,19896,2685960,1.2377187197050312,3324462
2753,2017-07-22,4147,19901,2686635,1.2289628199391025,3301774
2754,2017-07-23,4147,19901,2686635,1.1524217468214728,3096136
2755,2017-07-24,4148,19906,2687310,1.237879429643626,3326565
2756,2017-07-25,4149,19911,2687985,1.1972752026195872,3218257
2757,2017-07-26,4150,19915,2688525,1.1753377467550037,3159924
2758,2017-07-27,4154,19935,2691225,1.1908125119182629,3204744
2759,2017-07-28,4154,19935,2691225,1.1920128370760277,3207974
2760,2017-07-29,4154,19935,2691225,1.2101038172212015,3256661
2761,2017-07-30,4155,19939,2691765,1.185696321131582,3191615
2762,2017-07-31,4155,19939,2691765,1.196248291425451,3220019
2763,2017-08-01,4156,19944,2692440,1.2176516406812865,3278453
2764,2017-08-02,4157,19949,2693115,1.1896730967238354,3203926
2765,2017-08-03,4157,19949,2693115,1.2219262777025603,3290787
2766,2017-08-04,4158,19954,2693790,1.1900138356745458,3205647
2767,2017-08-05,4159,19959,2694465,1.174045861171968,3163425
2768,2017-08-06,4160,19963,2695005,1.237562515396874,3335237
2769,2017-08-07,4160,19963,2695005,1.2186497778768797,3284267
2770,2017-08-08,4160,19963,2695005,1.223766217455493,3298056
2771,2017-08-09,4161,19968,2695680,1.1851070920349882,3194669
2772,2017-08-10,4162,19973,2696355,1.2314446264234136,3320411
2773,2017-08-11,4164,19983,2697705,1.2166526995912117,3282170
2774,2017-08-12,4165,19987,2698245,1.1510532455184157,3105823
2775,2017-08-13,4165,19987,2698245,1.20554777248524,3252863
2776,2017-08-14,4168,20002,2700270,1.1714618911117292,3163263
2777,2017-08-15,4169,20007,2700945,1.2272753447945826,3314803
2778,2017-08-16,4169,20007,2700945,1.1547076195884969,3118801
